slice_id,entity_id,decision_trade_date,apply_trade_date,realized_open_to_open_return,baseline_score,model_score,baseline_bucket,model_bucket,arm_no_downshift_exposure,arm_baseline_driven_exposure,arm_model_driven_exposure
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:家居用品,2016-07-22,2016-07-25,0.0022759107180312377,0.017278932514817727,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:家电零部件Ⅱ,2016-07-22,2016-07-25,-0.0021502598284039998,0.01856168462981018,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:小家电,2016-07-22,2016-07-25,0.005609688153463077,0.01997181836150153,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:小金属,2016-07-22,2016-07-25,-0.01311857784878312,0.022318843768208467,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:工业金属,2016-07-22,2016-07-25,0.0042819006036805,0.020139735688993698,0.23373759647188533,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:工程咨询服务Ⅱ,2016-07-22,2016-07-25,-0.01591452278001826,0.020649216882943824,0.23373759647188533,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:工程机械,2016-07-22,2016-07-25,0.012681603706365285,0.014350445053920299,0.1686746987951807,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:广告营销,2016-07-22,2016-07-25,0.012862608437989476,0.02191503553892963,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:影视院线,2016-07-22,2016-07-25,-0.00611028988680995,0.02032405248180021,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:房地产开发,2016-07-22,2016-07-25,0.00811718227059477,0.013695932488188518,0.1686746987951807,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:房地产服务,2016-07-22,2016-07-25,0.006573663266395746,0.018867369015409648,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:房屋建设Ⅱ,2016-07-22,2016-07-25,-0.002753827008567966,0.016015056836158698,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:摩托车及其他,2016-07-22,2016-07-25,-0.0006316171077372923,0.020342558486808552,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:教育,2016-07-22,2016-07-25,0.014294207909357759,0.021355627586553624,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:数字媒体,2016-07-22,2016-07-25,-0.0064631440485397595,0.02343494466416216,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:文娱用品,2016-07-22,2016-07-25,-0.0002801237123326583,0.016499241374021312,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:旅游及景区,2016-07-22,2016-07-25,0.006162871564020511,0.016284044744641013,0.1686746987951807,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:普钢,2016-07-22,2016-07-25,0.003097630955764208,0.015073401839994964,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:服装家纺,2016-07-22,2016-07-25,0.0007740344041602398,0.01629441997087301,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:橡胶,2016-07-22,2016-07-25,-0.0027977650216017835,0.024207317429000678,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:水泥,2016-07-22,2016-07-25,0.002314116358276719,0.017465618461009528,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:汽车服务,2016-07-22,2016-07-25,0.0412898234225334,0.017685527105211766,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:汽车零部件,2016-07-22,2016-07-25,-0.0009032600987222139,0.018009359472336745,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:油服工程,2016-07-22,2016-07-25,0.00502753675218548,0.018659077272361248,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:消费电子,2016-07-22,2016-07-25,0.006910532544473602,0.020586071693060193,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:渔业,2016-07-22,2016-07-25,0.0031327992570071572,0.018798924338523777,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:游戏Ⅱ,2016-07-22,2016-07-25,0.004326129332268724,0.021877471649349757,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:炼化及贸易,2016-07-22,2016-07-25,0.005745158500274794,0.016628370418307115,0.1686746987951807,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:焦炭Ⅱ,2016-07-22,2016-07-25,-0.003274144646649768,0.018872748147999364,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:煤炭开采,2016-07-22,2016-07-25,0.006550838285073857,0.020193448999329976,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:照明设备Ⅱ,2016-07-22,2016-07-25,0.013769658623459025,0.02033301278216195,0.23373759647188533,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:燃气Ⅱ,2016-07-22,2016-07-25,0.005943937100486796,0.014216293232814302,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:物流,2016-07-22,2016-07-25,-0.00026851155124318904,0.0188923995942003,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:特钢Ⅱ,2016-07-22,2016-07-25,-0.00529316304151517,0.019615045067459713,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:环保设备Ⅱ,2016-07-22,2016-07-25,0.003597003729975512,0.016716145451711833,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:环境治理,2016-07-22,2016-07-25,0.00517042100101528,0.01654405869343744,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:玻璃玻纤,2016-07-22,2016-07-25,0.011712895887420194,0.016156039086253602,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:生物制品,2016-07-22,2016-07-25,0.003096553759732279,0.022738224706036456,0.23373759647188533,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电力,2016-07-22,2016-07-25,0.00610194533063213,0.01291679294060258,0.11016949152542373,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电子化学品Ⅱ,2016-07-22,2016-07-25,-0.003784471984248805,0.022935904540066877,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电机Ⅱ,2016-07-22,2016-07-25,-0.002986424693917078,0.020445490079100025,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电池,2016-07-22,2016-07-25,-0.0019739032315359006,2.43752199193668,0.25388838060384267,extreme,low,1.0,0.5,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电网设备,2016-07-22,2016-07-25,0.011748844894165611,0.028414254839172228,0.22298221614227087,extreme,low,1.0,0.5,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:电视广播Ⅱ,2016-07-22,2016-07-25,0.011487550528721968,0.015860219502852303,0.11016949152542373,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:白色家电,2016-07-22,2016-07-25,0.00972670058433378,0.018051454189919543,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:白酒Ⅱ,2016-07-22,2016-07-25,0.011676485021216543,0.023528740685979817,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:种植业,2016-07-22,2016-07-25,0.0017751466574069674,0.01743621505397111,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:纺织制造,2016-07-22,2016-07-25,0.006045517825448599,0.016268194109400225,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:综合Ⅱ,2016-07-22,2016-07-25,0.008742184571329581,0.017466689687492154,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:股份制银行Ⅱ,2016-07-22,2016-07-25,0.0015182240555764448,0.0071692860984398,0.036036036036036036,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:能源金属,2016-07-22,2016-07-25,-0.011816260332577544,0.023115322431294463,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:自动化设备,2016-07-22,2016-07-25,-0.005891391342623065,0.021556723736950018,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:航天装备Ⅱ,2016-07-22,2016-07-25,-0.011596656644112247,0.021337364898696993,0.23373759647188533,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:航海装备Ⅱ,2016-07-22,2016-07-25,0.008222855705227516,0.020171033285047855,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:航空机场,2016-07-22,2016-07-25,0.0007678730701623504,0.01790172384531335,0.1686746987951807,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:航空装备Ⅱ,2016-07-22,2016-07-25,0.0057081604472131175,0.01840219872903963,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:航运港口,2016-07-22,2016-07-25,0.003489999701034252,0.01484394417498589,0.1686746987951807,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:装修建材,2016-07-22,2016-07-25,0.015040614429986165,0.01808082729005722,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:装修装饰Ⅱ,2016-07-22,2016-07-25,0.006995402555516783,0.018996227226109545,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:计算机设备,2016-07-22,2016-07-25,0.0031564623008790704,0.019333323141554903,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:证券Ⅱ,2016-07-22,2016-07-25,2.7067217475584826e-05,0.0190272241959927,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:调味发酵品Ⅱ,2016-07-22,2016-07-25,0.003972734470674144,0.016726150133503787,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:贵金属,2016-07-22,2016-07-25,-0.007738745045020923,0.028064766354476675,0.30438521066208085,extreme,low,1.0,0.5,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:贸易Ⅱ,2016-07-22,2016-07-25,0.005895162195591608,0.020698904225449167,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:轨交设备Ⅱ,2016-07-22,2016-07-25,-0.0016849713770753505,0.017246921423783052,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:软件开发,2016-07-22,2016-07-25,0.0024345299678214527,0.022948679258329913,0.23373759647188533,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:通信服务,2016-07-22,2016-07-25,-0.005634488800709936,0.02281477315511548,0.23373759647188533,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:通信设备,2016-07-22,2016-07-25,-0.0026241568606248933,0.02026829247454051,0.23373759647188533,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:通用设备,2016-07-22,2016-07-25,0.0048531609559734346,0.018145686596916462,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:造纸,2016-07-22,2016-07-25,0.010566949515718349,0.015730660016939936,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:酒店餐饮,2016-07-22,2016-07-25,0.01590534947756783,0.014328949836319747,0.11016949152542373,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:金属新材料,2016-07-22,2016-07-25,-0.00747654182067381,0.028208933590039467,0.25388838060384267,extreme,low,1.0,0.5,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:铁路公路,2016-07-22,2016-07-25,0.004966640111943255,0.011955059560839414,0.11016949152542373,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:非白酒,2016-07-22,2016-07-25,0.002074969266311122,0.015670195260631986,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:非金属材料Ⅱ,2016-07-22,2016-07-25,0.007670460111448563,0.014901695134867794,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:风电设备,2016-07-22,2016-07-25,0.013523835330926604,0.017251582078112053,0.1686746987951807,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:食品加工,2016-07-22,2016-07-25,0.004160849835787239,0.018380820219979797,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:饮料乳品,2016-07-22,2016-07-25,0.004231866121835681,0.016216955751249762,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:饰品,2016-07-22,2016-07-25,0.009068410378093361,0.016876543197145245,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:饲料,2016-07-22,2016-07-25,-0.002760530656580662,0.022166084567241923,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:黑色家电,2016-07-22,2016-07-25,-0.007564918964685807,0.01912165750848045,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:IT服务Ⅱ,2016-07-25,2016-07-26,0.016011997056626148,0.021803267224343968,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:一般零售,2016-07-25,2016-07-26,0.010914782374114473,0.014832959487555353,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:专业工程,2016-07-25,2016-07-26,0.015121152959151063,0.015943015753915997,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:专业服务,2016-07-25,2016-07-26,0.011706770384420029,0.02030086959165854,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:专业连锁Ⅱ,2016-07-25,2016-07-26,0.013006010030466753,0.0285683171835799,0.22298221614227087,extreme,low,1.0,0.5,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:专用设备,2016-07-25,2016-07-26,0.01315719915121849,0.017781303496083055,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:个护用品,2016-07-25,2016-07-26,0.017447632792797485,0.021606967281117235,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:中药Ⅱ,2016-07-25,2016-07-26,0.02025939804247323,0.015053116366852661,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:乘用车,2016-07-25,2016-07-26,0.028790269010370295,0.013811828050763409,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:互联网电商,2016-07-25,2016-07-26,0.03175979134318774,0.022150857376959317,0.1686746987951807,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:休闲食品,2016-07-25,2016-07-26,0.010754308065207052,0.02092194875557619,0.23373759647188533,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:保险Ⅱ,2016-07-25,2016-07-26,0.004818943003731979,0.009660760642642853,0.036036036036036036,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:元件,2016-07-25,2016-07-26,0.016406751669753472,0.019637034212219965,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:光伏设备,2016-07-25,2016-07-26,0.01459072764978786,0.02002948327702008,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:光学光电子,2016-07-25,2016-07-26,0.008676523908417888,0.019438730943227296,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:其他电子Ⅱ,2016-07-25,2016-07-26,0.013116235858751324,0.021059178006391215,0.23373759647188533,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:其他电源设备Ⅱ,2016-07-25,2016-07-26,0.011407981157742997,0.02028081734048462,0.22298221614227087,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:养殖业,2016-07-25,2016-07-26,0.01203631052673626,0.019308310493887898,0.23373759647188533,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:军工电子Ⅱ,2016-07-25,2016-07-26,0.01060505097933806,0.02075018372501387,0.25388838060384267,high,low,1.0,0.75,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:农产品加工,2016-07-25,2016-07-26,0.019974182830544196,0.018071419585256324,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:农化制品,2016-07-25,2016-07-26,0.01651232795266333,0.017271635477570536,0.1686746987951807,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:冶钢原料,2016-07-25,2016-07-26,0.01715811496815478,0.018412706212314146,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:出版,2016-07-25,2016-07-26,0.013895501239438834,0.017307490109738376,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:动物保健Ⅱ,2016-07-25,2016-07-26,0.015048675630017216,0.019099521599649075,0.22298221614227087,low,low,1.0,1.0,1.0
close_t:h5:fixed:0.0300:eligible:isotonic_calibration,industry:包装印刷,2016-07-25,2016-07-26,0.012411136240608966,0.019254481333763698,0.22298221614227087,low,low,1.0,1.0,1.0
